Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Sensor Type","Voltage - Supply","Coverage","Output Type","Mounting Type","Color","Operating Temperature","Manual Override"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM480-ND,WSPSM480,Thomas Research Products,FL HIGH BAY SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","480VAC","1800 Square Feet","Relay","Ceiling","White","0°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM480LWO-ND,WSPSM480LWO,Thomas Research Products,FL HIGH BAY SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","480VAC","1800 Square Feet","Relay","Ceiling","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM480LWO-D-ND,WSPSM480LWO-D,Thomas Research Products,SENSOR WITH DAYLIGHTING SMT,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","480VAC","1800 Square Feet","Relay","Ceiling","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM480LWO-D-BK-ND,WSPSM480LWO-D-BK,Thomas Research Products,SENSOR WITH DAYLIGHTING SMT,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","480VAC","1800 Square Feet","Relay","Ceiling","Black","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM480LWO-D-GY-ND,WSPSM480LWO-D-GY,Thomas Research Products,SENSOR WITH DAYLIGHTING SMT,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","480VAC","1800 Square Feet","Relay","Ceiling","Gray","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSMUNV2R-ND,WSPSMUNV2R,Thomas Research Products,SENSOR WITH DAYLIGHTING SMT,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","120/277/347VAC","1800 Square Feet","Relay","Ceiling","White","0°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSMUNV2RLWO-ND,WSPSMUNV2RLWO,Thomas Research Products,SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","120/277/347VAC","1800 Square Feet","Relay","Ceiling","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSMUNVLWO-ND,WSPSMUNVLWO,Thomas Research Products,FL. HIGH BAY SENSOR W/DAYLIGHT,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","120/277/347VAC","1800 Square Feet","Relay","Ceiling","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSMUNVLWO-D-ND,WSPSMUNVLWO-D,Thomas Research Products,DIMMING SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","120/277/347VAC","1800 Square Feet","Relay","Ceiling","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSMUNVLWO-D-BK-ND,WSPSMUNVLWO-D-BK,Thomas Research Products,DIMMING SENSOR W/DAYLIGHTING BLK,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","120/277/347VAC","1800 Square Feet","Relay","Ceiling","Black","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSMUNVLWO-D-GY-ND,WSPSMUNVLWO-D-GY,Thomas Research Products,DIMMING SENSOR W/DAYLIGHTING GR,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","120/277/347VAC","1800 Square Feet","Relay","Ceiling","Gray","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/4303a_hba_wis_osc_cutsheet.pdf,-,WIS-OSC-WH-ND,WIS-OSC-WH,Thomas Research Products,OCCUPANCY SENSOR CEILING MOUNTED,0,0,"Obsolete","0","1","wiSTAR™","Obsolete","Passive Infrared","Solar Powered","1200 Square Feet","RF","Ceiling","White","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/4304a_wis_osw_cutsheet.pdf,-,WIS-OSW-WH-ND,WIS-OSW-WH,Thomas Research Products,OCCUPANCY SENSOR WALL MOUNTED,0,0,"Obsolete","0","1","wiSTAR™","Obsolete","Passive Infrared","Solar Powered","1200 Square Feet","RF","Ceiling","White","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/WIS-DSM-WH.pdf,-,WIS-DSM-WH-ND,WIS-DSM-WH,Thomas Research Products,DAYLIGHT SENSOR MODULE WHITE,0,0,"Obsolete","0","1","wiSTAR™","Obsolete","Daylight Sensor","Solar Powered","-","RF","Ceiling","White","0°C ~ 40°C","No"
https://hubbellcdn.com/installationmanuals/1113B_LightHAWK2_Install.pdf,-,LHIRS1-G-GY-ND,LHIRS1-G-GY,Thomas Research Products,INFRARED WALL SWITCH SENSOR,0,0,"Obsolete","0","50","LightHAWK2™","Obsolete","Passive Infrared","120/277VAC","1000 Square Feet","Relay","Wall Mount","Gray","0°C ~ 40°C","Yes"
https://hubbellcdn.com/installationmanuals/1113B_LightHAWK2_Install.pdf,-,LHIRS0-G-BK-ND,LHIRS0-G-BK,Thomas Research Products,INFRARED WALL SWITCH SENSOR,0,0,"Obsolete","0","50","LightHAWK2™","Obsolete","Passive Infrared","120/277VAC","1000 Square Feet","Relay","Wall Mount","Black","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEMUNVLWO-D-BK-ND,WSPEMUNVLWO-D-BK,Thomas Research Products,DIMM SENSOR W/ DAYLIGHTING BLACK,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","120/277/347VAC","1800 Square Feet","Relay","Junction Box","Black","-40°C ~ 65°C","No"
//media.digikey.com/pdf/Data%20Sheets/Synapse%20PDFs/SNAP_Intelligent_Br.pdf,//media.digikey.com/Photos/Synapse%20Photos/LP201-002.jpg,746-1063-ND,LP201-002,Synapse Wireless,LIGHTSENSE OCCUPANCY SENSOR,0,0,"Obsolete","0","20","SNAP® LightSense","Obsolete","Daylight Sensor","3V","-","RF","Ceiling, Wall","White","0°C ~ 100°C","Yes"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/ZenNet_Br.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_TWO-CL-W.jpg,1121-1364-ND,TWO-CL-W,Thomas Research Products,WIRELESS OCC SENSOR-CELING,0,0,"Obsolete","0","1","ZenNet","Obsolete","Passive Infrared","Solar Powered","1200 Square Feet","RF","Ceiling","White","-","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/ZenNet_Br.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_TWO-WL-W.jpg,1121-1365-ND,TWO-WL-W,Thomas Research Products,WIRELESS OCC SENSOR-WALL,0,0,"Obsolete","0","1","ZenNet","Obsolete","Passive Infrared","Solar Powered","2000 Square Feet","RF","Wall Mount","White","-","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/TWL-U-W_IG.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_TWL-U-W.jpg,1121-1402-ND,TWL-U-W,Thomas Research Products,WIRELESS DAYLIGHT SENSOR,0,0,"Obsolete","0","24","ZenNet","Obsolete","Daylight Sensor","Solar Powered","-","RF","Ceiling","White","-","Yes"
https://hubbellcdn.com/specsheet/TSM-100.pdf,-,1121-1616-ND,TSM-100-L1,Thomas Research Products,PIR IN FIXTURE DIMMING SENSOR,0,0,"Obsolete","0","500","-","Obsolete","Passive Infrared","120 ~ 277 VAC","-","0-10V, PWM","Chassis Mount","White","-40°C ~ 55°C","No"
https://hubbellcdn.com/specsheet/TSM-100.pdf,-,1121-1617-ND,TSM-100P-DR,Thomas Research Products,PIR IN FIXTURE DIMMING SENSOR,0,0,"Obsolete","0","500","-","Obsolete","Passive Infrared","120 ~ 277 VAC","-","0-10V, PWM","Chassis Mount","White","-40°C ~ 55°C","No"
https://hubbellcdn.com/specsheet/TSM-100.pdf,-,1121-1618-ND,TSM-100-RC,Thomas Research Products,PIR IN FIXTURE DIMMING SENSOR,0,0,"Obsolete","0","500","-","Obsolete","Passive Infrared","120 ~ 277 VAC","-","0-10V, PWM","Chassis Mount","White","-40°C ~ 55°C","No"
